Surveyor,Year,Date,Plot Number,Treatment,Quadrat,L1,L2,Absorption,Height,BioMass Alive,Biomass Dead,Bare,Moss,Fescue,Onion Couch,Cocksfoot,Blue Sedge,Luzula campestrus,Lady's Bedstraw,Birdsfoot Trefoil,White Clover,Red Clover,Yarrow,Eyebright,Yellow Rattle,Ribwort Plantain,Autumnalis,Catsear,Sheeps sorrel,Marsh Orchid,Common Milkwort,Kidney Vetch,Ragwort,Buttercup,Holcus molinia,Horsetail,Mayweed,Sea carrot,Sand Sedge,Chickweed,Black Napweed,Wild thyme,Pyramidal Orchid,Wild angellica,Couch grass?,Perrennial Ryegrass,Self heal,Sea Sandwort,Poa sp.,Fairy flax,Crested Hair Grass,Dandilion,Hogweed,Meadowsweet,Sand Couch X Sea Couch
AT,2022,June 2022',5C,Graze,North,872,500,372,2.7,20.93,0.87,7,32,62,0,25,4,1,17,3,1,1,0,11,12,5,4,3,1,1,2,0,0,3,2,0,0,3,12,2,4,0,0,0,0,0,0,0,6,2,0,0,0,0,0
AT,2018,June 2019',6C,Graze,South,644,269,375,23.1,N/A,N/A,0,30,30,35,15,5,2,20,15,3,20,0,3,20,20,3,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',6C,Graze,West,668,366,302,28,N/A,N/A,0,30,30,30,15,4,1,10,8,5,10,1,3,22,20,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',6C,Graze,East,392,228,164,161,N/A,N/A,0,30,35,15,25,6,0,20,10,10,4,2,2,15,7,15,12,3,0,2,3,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',6C,Graze,North,649,326,323,17.8,N/A,N/A,2,35,35,20,25,7,1,15,10,10,0,3,2,20,8,4,10,4,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',6C,Graze,East,1067,661,406,4.8,17.3,9.61,2,8,8,1,0,6,0,10,4,0,2,0,0,2,30,20,0,7,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,2,0,0,0,10,2,0,0,0,8,0
AT,2019,June 2019',6C,Graze,North,1272,361,911,8.1,17.3,9.61,0,14,40,20,3,15,0,20,8,0,5,1,2,18,2,16,0,5,0,1,0,2,2,0,0,0,3,0,0,3,0,0,0,2,0,0,0,3,1,2,0,0,3,0
AT,2019,June 2019',6C,Graze,South,1422,641,781,6.5,17.3,9.61,0,15,30,8,35,8,1,18,4,0,3,0,1,21,15,10,0,10,0,2,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
AT,2019,June 2019',6C,Graze,West,1332,713,619,6.1,17.3,9.61,2,15,40,25,8,4,0,16,2,0,0,1,1,6,11,0,0,7,0,2,0,2,3,3,0,0,2,0,0,6,0,0,0,3,0,0,0,2,0,1,0,0,0,0
AT,2020,June 2020',6C,Graze,East,1182,926,256,3.9,30.57,0.94,0,2,30,5,0,8,2,20,35,4,4,0,0,6,10,3,2,1,0,2,0,0,2,4,0,0,2,3,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
AT,2020,June 2020',6C,Graze,West,1133,196,937,8,30.57,0.94,0,6,20,15,0,6,1,50,4,4,6,0,3,12,7,0,2,1,0,4,0,2,2,2,0,0,1,2,0,2,0,0,0,0,0,0,0,20,0,1,5,0,0,0
AT,2020,June 2020',6C,Graze,North,1141,535,606,6.3,30.57,0.94,0,10,30,6,0,10,4,55,4,5,3,0,3,15,5,0,3,1,0,4,0,0,2,5,0,0,2,0,0,3,0,0,0,2,0,0,0,18,0,0,0,0,0,0
AT,2020,June 2020',6C,Graze,South,1038,181,857,6.7,30.57,0.94,0,20,60,15,2,12,2,30,3,2,3,0,4,20,6,4,0,2,0,2,0,0,3,4,0,0,2,2,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0
AT,2021,June 2021',6C,Graze,West,874,287,587,7.7,25.18,1.29,3,10,19,3,2,3,3,41,3,3,18,2,4,30,3,0,1,5,0,6,0,0,2,1,0,2,3,3,2,2,0,0,0,0,0,0,0,7,3,2,2,0,0,0
AT,2021,June 2021',6C,Graze,South,1851,767,1084,8.6,25.18,1.29,6,24,23,2,4,7,2,14,4,3,8,1,6,32,4,2,2,1,0,6,0,0,2,1,0,1,1,3,1,3,0,0,0,2,0,0,0,10,3,2,0,0,0,0
AT,2021,June 2021',6C,Graze,East,1965,838,1127,9,25.18,1.29,4,29,25,3,2,3,1,12,4,3,18,0,11,22,3,6,3,3,0,2,0,2,3,0,0,2,2,3,2,2,0,0,0,0,0,0,0,4,4,2,0,0,0,0
AT,2021,June 2021',6C,Graze,North,1368,112,1256,8.6,25.18,1.29,1,30,41,3,2,4,2,12,11,3,24,0,5,17,3,2,0,2,0,3,3,0,2,2,0,1,2,3,0,1,0,0,0,0,0,0,0,12,3,2,1,0,1,0
AT,2022,June 2022',6C,Graze,South,937,256,681,13.2,22.09,2.46,6,1,28,4,2,3,1,36,2,3,6,2,8,45,3,3,1,2,0,4,0,3,2,5,0,0,6,4,2,2,0,0,0,2,0,0,0,3,2,0,0,0,0,0
AT,2022,June 2022',6C,Graze,West,959,538,421,4.7,22.09,2.46,0,2,54,4,2,3,1,20,3,4,4,0,4,29,5,4,2,1,0,3,2,0,2,3,0,0,8,3,2,8,1,0,0,0,0,0,0,5,3,0,6,0,0,0
AT,2022,June 2022',6C,Graze,North,946,168,778,13.5,22.09,2.46,8,4,54,4,2,4,1,14,3,2,12,1,3,7,2,6,3,1,0,3,3,0,1,4,0,0,4,3,1,2,1,0,0,0,0,0,0,2,3,0,3,0,0,0
AT,2022,June 2022',6C,Graze,East,932,360,572,10.6,22.09,2.46,4,8,34,3,1,7,1,14,4,1,5,1,19,31,3,21,3,3,0,3,2,2,1,3,0,0,4,2,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0
AT,2018,June 2019',7C,Graze,East,259,191,68,15.2,N/A,N/A,7,40,40,30,0,6,1,35,10,0,2,0,4,4,5,5,7,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',7C,Graze,West,259,190,69,11.5,N/A,N/A,0,45,60,25,0,6,2,35,4,0,0,2,5,6,5,15,0,3,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',7C,Graze,North,279,206,73,10.8,N/A,N/A,2,45,55,25,0,10,1,40,6,0,6,0,0,4,4,10,5,0,0,4,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',7C,Graze,South,300,224,76,13.7,N/A,N/A,4,50,55,30,0,12,1,50,2,0,0,1,6,20,10,0,3,2,0,6,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',7C,Graze,North,109,97,12,3.5,6.38,0.61,4,17,50,3,0,15,6,25,2,0,0,2,2,4,7,4,5,2,0,2,5,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0
AT,2019,June 2019',7C,Graze,East,103,97,6,4.8,6.38,0.61,0,20,60,7,0,8,1,25,2,0,0,0,1,1,6,12,5,1,0,2,4,0,1,1,0,0,3,1,11,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0
AT,2019,June 2019',7C,Graze,West,111,99,12,3.8,6.38,0.61,2,25,60,6,0,12,0,20,2,0,0,2,2,2,7,12,3,0,0,1,5,4,2,2,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
AT,2019,June 2019',7C,Graze,South,113,119,-6,2.3,6.38,0.61,10,28,55,0,0,10,0,25,3,0,0,0,2,0,3,5,8,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0
AT,2020,June 2020',7C,Graze,North,1409,812,597,3.7,9.98,1.61,3,25,50,0,0,7,1,8,3,1,0,0,4,2,7,5,3,0,0,2,6,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0
AT,2020,June 2020',7C,Graze,West,1673,1138,535,5.3,9.98,1.61,3,30,55,0,0,12,2,15,3,0,0,1,3,0,10,6,4,1,0,1,5,1,2,4,0,0,2,2,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0
AT,2020,June 2020',7C,Graze,South,1764,1304,460,4,9.98,1.61,3,40,40,0,0,8,2,11,7,0,0,0,5,1,3,10,10,0,0,0,5,0,2,8,0,0,2,2,0,0,0,4,0,0,0,0,0,10,2,0,0,0,0,0
AT,2020,June 2020',7C,Graze,East,1545,852,693,4,9.98,1.61,4,40,40,0,0,4,1,11,3,0,0,0,6,0,4,7,5,0,0,2,4,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
AT,2021,June 2021',7C,Graze,West,2213,1601,612,3.7,7.2,0.77,2,29,54,0,0,9,3,18,1,0,0,2,3,0,3,4,3,2,0,3,7,0,2,7,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT,2021,June 2021',7C,Graze,North,2051,1270,781,3.9,7.2,0.77,2,45,50,0,0,11,2,10,2,0,0,2,3,1,2,5,5,2,0,3,20,3,2,4,0,1,0,2,1,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0
AT,2021,June 2021',7C,Graze,South,1698,1205,493,4.1,7.2,0.77,4,56,53,0,0,16,2,10,6,0,0,2,8,0,3,4,4,2,2,1,2,0,2,7,0,2,0,3,2,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0
AT,2021,June 2021',7C,Graze,East,1118,1034,84,4.2,7.2,0.77,2,62,52,0,0,4,2,8,2,0,0,0,4,0,2,8,4,2,0,6,2,0,2,6,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0
AT,2022,June 2022',7C,Graze,North,913,731,182,1.9,11.17,0.09,3,15,51,0,0,6,1,9,2,0,0,0,3,0,2,7,3,1,0,0,11,2,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0
AT,2022,June 2022',7C,Graze,South,914,810,104,3.3,11.17,0.09,3,22,62,0,0,5,2,13,3,0,0,0,5,2,2,11,3,2,0,0,3,0,2,5,0,0,2,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
AT,2022,June 2022',7C,Graze,East,905,776,129,1.8,11.17,0.09,2,30,62,0,0,3,1,7,5,0,2,0,4,3,3,6,1,1,0,2,3,0,2,6,0,0,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
AT,2022,June 2022',7C,Graze,West,903,761,142,3.2,11.17,0.09,5,37,65,0,0,2,2,10,3,0,0,0,2,0,3,8,2,2,0,2,4,0,2,4,0,0,3,3,2,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0
AT,2018,June 2019',8C,Graze,West,759,593,166,16.8,N/A,N/A,5,35,40,4,0,0,0,30,0,0,0,2,6,8,5,12,5,1,0,7,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',8C,Graze,North,1162,963,199,15.1,N/A,N/A,4,40,45,6,0,0,2,40,0,0,0,0,0,3,35,20,5,2,2,5,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',8C,Graze,East,1063,827,236,11.9,N/A,N/A,5,45,50,7,0,0,2,45,0,0,0,2,0,2,15,15,5,4,0,4,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',8C,Graze,South,227,178,49,11.2,N/A,N/A,0,60,60,6,0,0,0,50,4,0,0,0,6,5,7,8,2,3,2,2,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',8C,Graze,South,111,97,14,2,41.63,12.16,6,1,50,0,0,3,1,12,0,0,0,1,1,6,10,3,2,0,3,5,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',8C,Graze,North,90,78,12,2,41.63,12.16,4,30,45,0,0,3,1,22,0,0,0,2,2,0,3,20,15,0,0,2,8,3,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',8C,Graze,East,123,109,14,3.5,41.63,12.16,30,30,50,0,0,3,0,18,3,0,0,4,1,0,6,8,5,1,0,3,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',8C,Graze,West,77,64,13,1.2,41.63,12.16,0,45,60,0,0,4,2,40,3,0,0,0,1,0,11,8,2,3,0,3,18,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT,2020,June 2020',8C,Graze,West,1381,914,467,3.8,9.88,1.07,8,20,40,0,0,2,1,15,2,0,0,2,2,0,5,14,4,1,0,2,8,4,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2020,June 2020',8C,Graze,South,1545,880,665,3.7,9.88,1.07,4,25,40,1,0,2,2,15,3,0,0,2,0,0,5,16,2,1,0,2,5,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
AT,2020,June 2020',8C,Graze,North,1315,1060,255,1.6,9.88,1.07,2,30,50,0,0,3,1,8,1,0,2,0,2,1,9,12,6,0,0,4,11,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0
AT,2020,June 2020',8C,Graze,East,1527,1240,287,4.8,9.88,1.07,1,60,25,0,0,4,1,10,0,0,0,4,0,0,9,12,4,1,0,5,15,4,4,2,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
AT,2021,June 2021',8C,Graze,West,1284,955,329,4.7,8.55,0.16,2,11,43,0,0,0,2,13,1,0,0,3,3,2,4,4,4,2,2,4,23,3,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0
AT,2021,June 2021',8C,Graze,East,1150,635,515,3.4,8.55,0.16,6,14,44,0,0,3,1,17,2,1,7,2,4,0,3,4,4,2,0,4,19,0,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
AT,2021,June 2021',8C,Graze,North,1496,983,513,4.1,8.55,0.16,2,30,47,0,0,0,2,22,2,0,2,2,6,2,2,2,5,1,0,8,28,0,2,7,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
AT,2021,June 2021',8C,Graze,South,1378,959,419,1.5,8.55,0.16,4,32,62,0,0,5,1,8,2,0,0,1,1,0,2,4,4,0,0,3,19,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0
AT,2022,June 2022',8C,Graze,South,1048,888,160,1.6,13.61,0.35,11,9,36,0,0,0,1,0,0,0,0,1,5,0,2,7,3,1,1,1,5,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2022,June 2022',8C,Graze,East,992,808,184,2.7,13.61,0.35,12,19,60,0,0,1,1,9,3,0,0,3,2,0,3,5,3,1,0,2,3,4,2,1,0,0,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2022,June 2022',8C,Graze,North,1041,884,157,1.8,13.61,0.35,3,35,44,0,0,0,3,12,0,0,3,2,3,1,2,19,9,2,1,2,14,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT,2022,June 2022',8C,Graze,West,1040,806,234,2.8,13.61,0.35,1,59,58,0,0,2,2,35,4,0,2,2,2,3,3,8,3,1,1,1,4,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
AT,2018,June 2019',9C,Graze,North,1546,1353,193,10.8,N/A,N/A,3,40,40,15,0,0,1,45,1,0,2,1,8,5,10,8,3,3,0,2,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',9C,Graze,East,1692,1071,621,6.8,N/A,N/A,1,45,40,12,0,0,2,45,0,1,2,0,12,1,5,12,3,4,0,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',9C,Graze,South,1127,664,463,7,N/A,N/A,0,65,12,12,0,0,2,80,0,0,0,0,4,7,4,12,2,4,1,1,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2018,June 2019',9C,Graze,West,1166,714,452,14.2,N/A,N/A,0,65,45,20,0,0,2,50,2,0,0,3,10,6,4,16,0,4,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2019,June 2019',9C,Graze,East,153,139,14,2.2,21.66,0.44,2,18,35,0,0,1,1,2,2,1,2,0,1,5,3,4,6,8,1,0,1,8,0,2,4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
AT,2019,June 2019',9C,Graze,West,100,92,8,2.3,21.66,0.44,4,26,40,0,0,0,1,18,1,1,0,1,3,4,6,15,5,1,0,1,4,0,2,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
AT,2019,June 2019',9C,Graze,South,119,100,19,2.8,21.66,0.44,2,35,40,0,0,1,1,45,1,2,2,1,5,3,3,8,2,1,0,1,13,0,3,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
YB,2019,June 2019',9C,Graze,North,143,129,14,1.7,21.66,0.44,1,60,40,0,0,0,2,20,2,2,0,0,3,4,2,10,5,0,0,2,15,0,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
AT,2020,June 2020',9C,Graze,East,1564,883,681,3.1,7.11,1.21,0,8,40,0,0,1,1,18,1,5,0,0,4,0,3,12,3,1,0,2,25,0,3,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AT,2020,June 2020',9C,Graze,West,1594,714,880,3.3,7.11,1.21,2,17,45,0,0,1,2,17,3,3,0,1,2,2,3,6,3,1,0,2,35,0,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2020,June 2020',9C,Graze,South,1547,1027,520,4.3,7.11,1.21,2,22,20,1,0,3,1,10,2,4,0,0,9,1,5,20,4,0,1,1,20,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AF,2020,June 2020',9C,Graze,North,1834,474,1360,1.9,7.11,1.21,0,50,25,0,0,0,1,50,1,5,0,0,3,0,3,4,5,2,0,3,70,0,5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AT,2021,June 2021',9C,Graze,West,1024,622,402,6.3,14.54,0.24,1,6,63,0,0,0,2,31,3,4,0,2,3,1,3,5,4,3,0,2,41,0,3,7,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
AT,2021,June 2021',9C,Graze,East,884,771,113,2.9,14.54,0.24,2,6,44,0,0,0,1,11,0,3,0,0,3,3,2,5,4,1,1,3,20,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0
AT,2021,June 2021',9C,Graze,South,1458,923,535,3.5,14.54,0.24,1,8,49,0,0,0,1,36,2,4,2,1,9,3,4,11,4,1,0,2,17,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
AT,2021,June 2021',9C,Graze,North,1133,666,467,3.3,14.54,0.24,1,19,50,0,0,0,1,37,1,4,0,0,2,1,3,6,5,2,1,9,29,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2022,June 2022',9C,Graze,West,1009,766,243,3.5,8.47,0.4,7,11,71,0,0,0,2,12,2,0,0,0,2,4,3,2,4,0,0,2,5,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
AT,2022,June 2022',9C,Graze,South,1005,837,168,1.6,8.47,0.4,6,14,43,0,0,0,3,40,0,0,0,3,1,1,2,31,16,2,0,1,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
AT,2022,June 2022',9C,Graze,North,977,867,110,2.8,8.47,0.4,3,14,54,0,0,0,2,11,1,1,1,0,2,0,3,5,8,0,0,3,5,0,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT,2022,June 2022',9C,Graze,East,987,816,171,3.5,8.47,0.4,2,36,62,0,0,0,2,28,3,0,0,0,3,4,3,5,3,2,2,1,3,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
